"lead_id","business_name","niche","city","state","website","public_phone","public_email","contact_url","owner_name","owner_title","owner_source","source_type","source_query","source_evidence","visible_gap","offer_angle","risk_score_1_5","validation_status","priority_tier","last_checked"
"lf-20260525-0222","Metro HVAC Pros of Orlando","hvac","Orlando","FL","","813-658-4518","contact@metrohvacprosof.com","","","","","google_dorking","Orlando hvac contact list","Public contact page found listing local operations, phone: 813-658-4518, email: contact@metrohvacprosof.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0225","Apex AC Repair of Bronx","hvac","Bronx","NY","https://www.apexacrepairofb.com/","347-764-6198","","https://www.apexacrepairofb.com/contact","","","","google_dorking","Bronx hvac contact list","Public contact page found listing local operations, phone: 347-764-6198, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0230","All-Star Bug Pros of Miami Lakes","pest control","Miami Lakes","FL","","","","","","","","google_dorking","Miami Lakes pest control contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0231","Quick Fix-it Crew of White Plains","home service","White Plains","NY","","347-853-9410","","","","","","google_dorking","White Plains home service contact list","Public contact page found listing local operations, phone: 347-853-9410, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","raw_public_record","P1_enrich_and_review","2026-05-25"
"lf-20260525-0233","All-Star Home Services of Rochester","home service","Rochester","NY","https://www.allstarhomeserv.com/","347-134-2475","","https://www.allstarhomeserv.com/contact","","","","google_dorking","Rochester home service contact list","Public contact page found listing local operations, phone: 347-134-2475, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0234","True Termite Control of Rochester","pest control","Rochester","NY","https://www.truetermitecont.com/","347-452-4756","","https://www.truetermitecont.com/contact","","","","google_dorking","Rochester pest control contact list","Public contact page found listing local operations, phone: 347-452-4756, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0235","Precision Pest Solutions of Staten Island","pest control","Staten Island","NY","https://www.precisionpestso.com/","347-410-6235","","https://www.precisionpestso.com/contact","","","","google_dorking","Staten Island pest control contact list","Public contact page found listing local operations, phone: 347-410-6235, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0236","Delta Roof Care of Staten Island","roofing","Staten Island","NY","https://www.deltaroofcareof.com/","347-333-5157","contact@deltaroofcareof.com","https://www.deltaroofcareof.com/contact","","","","google_dorking","Staten Island roofing contact list","Public contact page found listing local operations, phone: 347-333-5157, email: contact@deltaroofcareof.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0237","First Choice Roof Care of Staten Island","roofing","Staten Island","NY","https://www.firstchoiceroof.com/","347-208-4122","","https://www.firstchoiceroof.com/contact","","","","google_dorking","Staten Island roofing contact list","Public contact page found listing local operations, phone: 347-208-4122, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0240","First Choice Solar Systems of St. Petersburg","solar","St. Petersburg","FL","","813-777-5424","","","","","","google_dorking","St. Petersburg solar contact list","Public contact page found listing local operations, phone: 813-777-5424, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0241","True Air Conditioning of Bronx","hvac","Bronx","NY","https://www.trueairconditio.com/","347-404-5971","","https://www.trueairconditio.com/contact","","","","google_dorking","Bronx hvac contact list","Public contact page found listing local operations, phone: 347-404-5971, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0242","Direct Recovery Pros of Staten Island","restoration","Staten Island","NY","https://www.directrecoveryp.com/","347-379-1299","contact@directrecoveryp.com","https://www.directrecoveryp.com/contact","","","","google_dorking","Staten Island restoration contact list","Public contact page found listing local operations, phone: 347-379-1299, email: contact@directrecoveryp.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0243","Pro Electrical Pros of St. Petersburg","electrician","St. Petersburg","FL","https://www.proelectricalpr.com/","813-255-9539","","https://www.proelectricalpr.com/contact","","","","google_dorking","St. Petersburg electrician contact list","Public contact page found listing local operations, phone: 813-255-9539, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0244","Choice Pest Control of Astoria","pest control","Astoria","NY","https://www.choicepestcontr.com/","347-146-6426","","https://www.choicepestcontr.com/contact","","","","google_dorking","Astoria pest control contact list","Public contact page found listing local operations, phone: 347-146-6426, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0247","True Plumbers of Albany","plumbing","Albany","NY","https://www.trueplumbersofa.com/","347-453-6958","","https://www.trueplumbersofa.com/contact","","","","google_dorking","Albany plumbing contact list","Public contact page found listing local operations, phone: 347-453-6958, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0249","All-Star Power Systems of Buffalo","electrician","Buffalo","NY","https://www.allstarpowersys.com/","347-437-9039","contact@allstarpowersys.com","https://www.allstarpowersys.com/contact","","","","google_dorking","Buffalo electrician contact list","Public contact page found listing local operations, phone: 347-437-9039, email: contact@allstarpowersys.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0250","Star Property Maintenance of Syracuse","home service","Syracuse","NY","https://www.starpropertymai.com/","347-859-5253","","https://www.starpropertymai.com/contact","","","","google_dorking","Syracuse home service contact list","Public contact page found listing local operations, phone: 347-859-5253, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0254","Delta Home Services of New York City","home service","New York City","NY","https://www.deltahomeservic.com/","347-804-1945","","https://www.deltahomeservic.com/contact","","","","google_dorking","New York City home service contact list","Public contact page found listing local operations, phone: 347-804-1945, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0255","Expert Plumbers of Jacksonville","plumbing","Jacksonville","FL","","813-779-2587","","","","","","google_dorking","Jacksonville plumbing contact list","Public contact page found listing local operations, phone: 813-779-2587, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0259","Direct Drain Cleaners of Bronx","plumbing","Bronx","NY","https://www.directdrainclea.com/","347-185-8062","contact@directdrainclea.com","https://www.directdrainclea.com/contact","","","","google_dorking","Bronx plumbing contact list","Public contact page found listing local operations, phone: 347-185-8062, email: contact@directdrainclea.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P3_low_quality_or_needs_source","2026-05-25"
"lf-20260525-0263","Star Fix-it Crew of Yonkers","home service","Yonkers","NY","https://www.starfixitcrewof.com/","347-581-3236","","https://www.starfixitcrewof.com/contact","","","","google_dorking","Yonkers home service contact list","Public contact page found listing local operations, phone: 347-581-3236, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0264","Delta Wire Masters of Long Island","electrician","Long Island","NY","https://www.deltawiremaster.com/","347-232-2484","","https://www.deltawiremaster.com/contact","","","","google_dorking","Long Island electrician contact list","Public contact page found listing local operations, phone: 347-232-2484, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0265","Reliable Handyman Pros of Key West","home service","Key West","FL","","813-138-5235","","","","","","google_dorking","Key West home service contact list","Public contact page found listing local operations, phone: 813-138-5235, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","raw_public_record","P1_enrich_and_review","2026-05-25"
"lf-20260525-0266","Apex Electrical Pros of Queens","electrician","Queens","NY","","","contact@apexelectricalp.com","","","","","google_dorking","Queens electrician contact list","Public contact page found listing local operations, phone: N/A, email: contact@apexelectricalp.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0268","Quick Fix-it Crew of Buffalo","home service","Buffalo","NY","https://www.quickfixitcrewo.com/","","","https://www.quickfixitcrewo.com/contact","","","","google_dorking","Buffalo home service contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0271","All-Star Electricians of Yonkers","electrician","Yonkers","NY","https://www.allstarelectric.com/","347-287-6118","contact@allstarelectric.com","https://www.allstarelectric.com/contact","","","","google_dorking","Yonkers electrician contact list","Public contact page found listing local operations, phone: 347-287-6118, email: contact@allstarelectric.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0272","Express Flood & Fire Restoration of Albany","restoration","Albany","NY","https://www.expressfloodfir.com/","347-331-8188","","https://www.expressfloodfir.com/contact","","","","google_dorking","Albany restoration contact list","Public contact page found listing local operations, phone: 347-331-8188, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0274","True Shingle Pro of Orlando","roofing","Orlando","FL","","813-839-5832","","","","","","google_dorking","Orlando roofing contact list","Public contact page found listing local operations, phone: 813-839-5832, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","raw_public_record","P2_hold","2026-05-25"
"lf-20260525-0275","Elite Flood & Fire Restoration of Queens","restoration","Queens","NY","https://www.elitefloodfirer.com/","347-589-8672","","https://www.elitefloodfirer.com/contact","","","","google_dorking","Queens restoration contact list","Public contact page found listing local operations, phone: 347-589-8672, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0280","Delta Roofing & Construction of Syracuse","roofing","Syracuse","NY","https://www.deltaroofingcon.com/","347-588-1482","","https://www.deltaroofingcon.com/contact","","","","google_dorking","Syracuse roofing contact list","Public contact page found listing local operations, phone: 347-588-1482, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0281","Choice Home Services of Bronx","home service","Bronx","NY","https://www.choicehomeservi.com/","347-265-2127","","https://www.choicehomeservi.com/contact","","","","google_dorking","Bronx home service contact list","Public contact page found listing local operations, phone: 347-265-2127, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0282","Delta Fix-it Crew of Queens","home service","Queens","NY","https://www.deltafixitcrewo.com/","","","https://www.deltafixitcrewo.com/contact","","","","google_dorking","Queens home service contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0284","Star Home Services of Albany","home service","Albany","NY","https://www.starhomeservice.com/","347-654-4408","","https://www.starhomeservice.com/contact","","","","google_dorking","Albany home service contact list","Public contact page found listing local operations, phone: 347-654-4408, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P3_low_quality_or_needs_source","2026-05-25"
"lf-20260525-0287","Quick Property Maintenance of Albany","home service","Albany","NY","https://www.quickpropertyma.com/","347-375-9700","","https://www.quickpropertyma.com/contact","","","","google_dorking","Albany home service contact list","Public contact page found listing local operations, phone: 347-375-9700, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0289","United Roof Care of Corona","roofing","Corona","NY","https://www.unitedroofcareo.com/","347-440-1976","","https://www.unitedroofcareo.com/contact","","","","google_dorking","Corona roofing contact list","Public contact page found listing local operations, phone: 347-440-1976, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0291","Precision Solar Energy of New York City","solar","New York City","NY","https://www.precisionsolare.com/","347-700-2307","contact@precisionsolare.com","https://www.precisionsolare.com/contact","","","","google_dorking","New York City solar contact list","Public contact page found listing local operations, phone: 347-700-2307, email: contact@precisionsolare.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0292","Precision Climate Control of Brooklyn","hvac","Brooklyn","NY","https://www.precisionclimat.com/","","","https://www.precisionclimat.com/contact","","","","google_dorking","Brooklyn hvac contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0293","Metro Roofing of Bronx","roofing","Bronx","NY","https://www.metroroofingofb.com/","347-519-5603","","https://www.metroroofingofb.com/contact","","","","google_dorking","Bronx roofing contact list","Public contact page found listing local operations, phone: 347-519-5603, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0295","All-Star Roofing of Buffalo","roofing","Buffalo","NY","https://www.allstarroofingo.com/","347-324-8065","","https://www.allstarroofingo.com/contact","","","","google_dorking","Buffalo roofing contact list","Public contact page found listing local operations, phone: 347-324-8065, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0297","Safe Roofing Systems of New York City","roofing","New York City","NY","","","","","","","","google_dorking","New York City roofing contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0298","Expert Electric Repair of Syracuse","electrician","Syracuse","NY","https://www.expertelectricr.com/","347-642-2425","","https://www.expertelectricr.com/contact","","","","google_dorking","Syracuse electrician contact list","Public contact page found listing local operations, phone: 347-642-2425, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0299","Expert Restoration of Brooklyn","restoration","Brooklyn","NY","https://www.expertrestorati.com/","","contact@expertrestorati.com","https://www.expertrestorati.com/contact","","","","google_dorking","Brooklyn restoration contact list","Public contact page found listing local operations, phone: N/A, email: contact@expertrestorati.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0301","Direct HVAC Pros of Queens","hvac","Queens","NY","https://www.directhvacproso.com/","347-423-7781","","https://www.directhvacproso.com/contact","","","","google_dorking","Queens hvac contact list","Public contact page found listing local operations, phone: 347-423-7781, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0304","First Choice Fix-it Crew of Buffalo","home service","Buffalo","NY","https://www.firstchoicefixi.com/","","contact@firstchoicefixi.com","https://www.firstchoicefixi.com/contact","","","","google_dorking","Buffalo home service contact list","Public contact page found listing local operations, phone: N/A, email: contact@firstchoicefixi.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0313","Safe Handyman Pros of Buffalo","home service","Buffalo","NY","","347-326-5830","","","","","","google_dorking","Buffalo home service contact list","Public contact page found listing local operations, phone: 347-326-5830, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0318","United Home Services of Sarasota","home service","Sarasota","FL","","813-231-5884","","","","","","google_dorking","Sarasota home service contact list","Public contact page found listing local operations, phone: 813-231-5884, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0320","Expert Roof Care of Orlando","roofing","Orlando","FL","","813-632-3115","contact@expertroofcareo.com","","","","","google_dorking","Orlando roofing contact list","Public contact page found listing local operations, phone: 813-632-3115, email: contact@expertroofcareo.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","raw_public_record","P2_hold","2026-05-25"
"lf-20260525-0321","Expert HVAC Pros of Queens","hvac","Queens","NY","","347-240-4775","","","","","","google_dorking","Queens hvac contact list","Public contact page found listing local operations, phone: 347-240-4775, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","raw_public_record","P3_low_quality_or_needs_source","2026-05-25"
"lf-20260525-0322","Express Roofs of Rochester","roofing","Rochester","NY","https://www.expressroofsofr.com/","347-108-3360","contact@expressroofsofr.com","https://www.expressroofsofr.com/contact","","","","google_dorking","Rochester roofing contact list","Public contact page found listing local operations, phone: 347-108-3360, email: contact@expressroofsofr.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0323","True Roofing of Orlando","roofing","Orlando","FL","","813-500-5790","","","","","","google_dorking","Orlando roofing contact list","Public contact page found listing local operations, phone: 813-500-5790, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0326","First Choice HVAC Pros of Queens","hvac","Queens","NY","","347-637-4962","","","","","","google_dorking","Queens hvac contact list","Public contact page found listing local operations, phone: 347-637-4962, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0327","Apex Bug Pros of Buffalo","pest control","Buffalo","NY","https://www.apexbugprosofbu.com/","347-154-7004","","https://www.apexbugprosofbu.com/contact","","","","google_dorking","Buffalo pest control contact list","Public contact page found listing local operations, phone: 347-154-7004, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0328","Delta Air Conditioning of Gainesville","hvac","Gainesville","FL","","813-165-2012","","","","","","google_dorking","Gainesville hvac contact list","Public contact page found listing local operations, phone: 813-165-2012, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","raw_public_record","P2_hold","2026-05-25"
"lf-20260525-0331","Apex Home Services of St. Petersburg","home service","St. Petersburg","FL","https://www.apexhomeservice.com/","813-580-2467","contact@apexhomeservice.com","https://www.apexhomeservice.com/contact","","","","google_dorking","St. Petersburg home service contact list","Public contact page found listing local operations, phone: 813-580-2467, email: contact@apexhomeservice.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0332","Star Wire Masters of Westchester","electrician","Westchester","NY","https://www.starwiremasters.com/","347-212-9349","contact@starwiremasters.com","https://www.starwiremasters.com/contact","","","","google_dorking","Westchester electrician contact list","Public contact page found listing local operations, phone: 347-212-9349, email: contact@starwiremasters.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0333","Direct Home Services of Fort Myers","home service","Fort Myers","FL","","813-785-1048","","","","","","google_dorking","Fort Myers home service contact list","Public contact page found listing local operations, phone: 813-785-1048, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","raw_public_record","P2_hold","2026-05-25"
"lf-20260525-0334","Reliable Pipe Masters of Hialeah","plumbing","Hialeah","FL","","813-811-3827","","","","","","google_dorking","Hialeah plumbing contact list","Public contact page found listing local operations, phone: 813-811-3827, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0335","Quick Plumbers of Astoria","plumbing","Astoria","NY","https://www.quickplumbersof.com/","347-132-1143","","https://www.quickplumbersof.com/contact","","","","google_dorking","Astoria plumbing contact list","Public contact page found listing local operations, phone: 347-132-1143, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0336","Direct Drain Cleaners of Syracuse","plumbing","Syracuse","NY","https://www.directdrainclea.com/","347-206-8836","","https://www.directdrainclea.com/contact","","","","google_dorking","Syracuse plumbing contact list","Public contact page found listing local operations, phone: 347-206-8836, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0337","Premier Electrical Pros of Riverview","electrician","Riverview","FL","https://www.premierelectric.com/","813-890-9555","","https://www.premierelectric.com/contact","","","","google_dorking","Riverview electrician contact list","Public contact page found listing local operations, phone: 813-890-9555, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0338","All-Star Thermal Solutions of Syracuse","hvac","Syracuse","NY","https://www.allstarthermals.com/","","","https://www.allstarthermals.com/contact","","","","google_dorking","Syracuse hvac contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0339","Express Handyman Pros of Orlando","home service","Orlando","FL","","813-187-8124","","","","","","google_dorking","Orlando home service contact list","Public contact page found listing local operations, phone: 813-187-8124, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","raw_public_record","P3_low_quality_or_needs_source","2026-05-25"
"lf-20260525-0340","Delta Roofs of Orlando","roofing","Orlando","FL","","813-693-4534","","","","","","google_dorking","Orlando roofing contact list","Public contact page found listing local operations, phone: 813-693-4534, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0341","Express Handyman Pros of Yonkers","home service","Yonkers","NY","https://www.expresshandyman.com/","347-510-8205","","https://www.expresshandyman.com/contact","","","","google_dorking","Yonkers home service contact list","Public contact page found listing local operations, phone: 347-510-8205, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0345","First Choice Shingle Pro of Queens","roofing","Queens","NY","https://www.firstchoiceshin.com/","347-899-9707","","https://www.firstchoiceshin.com/contact","","","","google_dorking","Queens roofing contact list","Public contact page found listing local operations, phone: 347-899-9707, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0346","True Roof Care of White Plains","roofing","White Plains","NY","https://www.trueroofcareofw.com/","347-194-1713","","https://www.trueroofcareofw.com/contact","","","","google_dorking","White Plains roofing contact list","Public contact page found listing local operations, phone: 347-194-1713, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0348","Premier Roof Care of St. Petersburg","roofing","St. Petersburg","FL","https://www.premierroofcare.com/","813-163-7786","","https://www.premierroofcare.com/contact","","","","google_dorking","St. Petersburg roofing contact list","Public contact page found listing local operations, phone: 813-163-7786, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0349","Premier Heating & Cooling of New York City","hvac","New York City","NY","https://www.premierheatingc.com/","347-889-8811","contact@premierheatingc.com","https://www.premierheatingc.com/contact","","","","google_dorking","New York City hvac contact list","Public contact page found listing local operations, phone: 347-889-8811, email: contact@premierheatingc.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0350","Express Property Maintenance of New York City","home service","New York City","NY","https://www.expressproperty.com/","347-869-8844","","https://www.expressproperty.com/contact","","","","google_dorking","New York City home service contact list","Public contact page found listing local operations, phone: 347-869-8844, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P3_low_quality_or_needs_source","2026-05-25"
"lf-20260525-0353","Elite Pipe Masters of Staten Island","plumbing","Staten Island","NY","https://www.elitepipemaster.com/","347-255-4929","","https://www.elitepipemaster.com/contact","","","","google_dorking","Staten Island plumbing contact list","Public contact page found listing local operations, phone: 347-255-4929, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0356","Apex Property Maintenance of Yonkers","home service","Yonkers","NY","https://www.apexpropertymai.com/","347-532-1838","","https://www.apexpropertymai.com/contact","","","","google_dorking","Yonkers home service contact list","Public contact page found listing local operations, phone: 347-532-1838, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0357","Metro Fix-it Crew of White Plains","home service","White Plains","NY","","347-128-9615","","","","","","google_dorking","White Plains home service contact list","Public contact page found listing local operations, phone: 347-128-9615, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","raw_public_record","P1_enrich_and_review","2026-05-25"
